smiles,Drd2,group
CN1CCN(CCCN2Cc3ccccc3CCc3ccccc32)CC1,1,valid
Fc1cc(C2CNCCO2)ccc1Nc1ncc(C2CC2)cn1,0,valid
C=Cc1ccc(C2CC3CCC(C2C(=O)OC)N3C)cc1,0,valid
Cc1ccc(N2CCN(CCCOc3ccc4c(=O)cc(-c5ccc(Cl)cc5)oc4c3)CC2)cc1,1,valid
CC(C)NC(=O)CN1CCN(Cc2nc3ccccc3n2CCC(=O)c2ccccc2)CC1,0,valid
CCCN(CCc1cccc(N)c1)C1Cc2cc(OC)c(OC)cc2C1,1,valid
CN1CCCN(Cc2cccc(-c3cccc(NC(=O)c4ccc(Cl)cc4)c3)c2)CC1,1,valid
CN(C)CCCN=C1CC(c2ccc(Cl)cc2Cl)Cc2nc3cc(Cl)ccc3c(O)c21,1,valid
Oc1ccc(C2CCN(CCOCc3ccccc3)CC2)cc1,1,valid
N#Cc1ccc(N2CCN(Cc3cc(F)c(O)c(F)c3)CC2)c(F)c1,1,valid
CN1CCN(C(=O)CNC2CC2c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)CC1,0,valid
CC1C2Cc3ccc(Cl)cc3C1(C)CCN2C,1,valid
CC(=O)NCC1CN(c2ccc(N3CCN(c4ccc(C=O)s4)CC3)c(F)c2)C(=O)O1,0,valid
O=C(NCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1)c1ccno1,0,valid
OC(COc1ccc2c(c1)CCCN2Cc1ccccc1)CN1CCN(c2ccc(Cl)c(Cl)c2)CC1,1,valid
CCOCCn1c(C(C)NC(=O)c2ccccc2)nc2ccccc21,0,valid
CC(C)NCc1ccc(-c2cccc(-c3nc4cc(F)ccc4[nH]3)c2)cc1,0,valid
COCC#CCC(NS(=O)(=O)c1ccc(-c2ccc(OC)cc2)cc1)C(=O)O,0,valid
COc1ccc(N2CCN(Cc3ccc4ccc(=O)oc4c3)CC2)cc1,0,valid
CC(C)C(C#N)(CCCN1CCN(CCOc2ccc(F)c(F)c2)CC1)c1ccccc1,1,valid
O=C(C=CN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(O)cc1O,1,valid
Cc1ccc2c3c1OC1c4[nH]c5ccccc5c4CC4(O)C(C2)N(C)CCC314,1,valid
CC1CCCN1CCCOc1ccc(-c2nn(C)c(=O)c3c2CCC3)cc1,1,valid
O=c1ccc2ccc(CN3CC=C(c4ccccc4)CC3)cc2o1,0,valid
CC(CN1CCN(c2ncccn2)CC1)NC(=O)c1cccc(-c2ccc(F)cc2)c1,1,valid
CCN(CC)CCCNc1ccnc2cc(OC)ccc12,0,valid
CC1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccc(F)cc4F)cc32)C(CN2CCC(F)C2)CN1,1,valid
O=C(O)C1Cc2ccccc2CN1C(=O)c1ccco1,0,valid
CC(=O)N(Cc1ncc(C)o1)C1CCN(Cc2noc(C)n2)C1,0,valid
Cc1ccc(CN2CCC(O)C2Cc2cnn(C)c2)o1,0,valid
CCC(CN1CCC2(C)c3cc(O)ccc3CC1C2C)OC,1,valid
COc1cc(N)c(Cl)cc1C(=O)NC1CCN2CC(c3ccccc3)CC2C1,1,valid
Clc1ccc(Cn2c(NC3CCN(CCc4ccccc4)CC3)nc3ccccc32)cc1,1,valid
COc1ccc2c(c1)c(C1=C(Cl)CN(C)C1)cn2S(=O)(=O)c1ccc(Br)cc1,0,valid
COc1ccccc1N1CCN(CCn2c(=O)[nH]c3[nH]c(-c4ccc(C)cc4)cc3c2=O)CC1,0,valid
COCCN1CCC(c2c[nH]c3ccc(-n4cnc5cc(C#N)ccc54)cc23)CC1,1,valid
CN1CCC(N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1,1,valid
C#Cc1cc2c(cc1N1CCN(C3COC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,1,valid
CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2cccc(Cl)c2)C1,1,valid
OCCNc1cc(-c2cccc(NCc3cccc(F)c3)n2)c(Cl)cn1,0,valid
Clc1cc(Nc2ccc(C3CNCCO3)cc2)ncn1,0,valid
CCC(=O)N1CC2(C1)CN(Cc1ccc(Cl)cc1)C(CO)c1[nH]c3cc(OC)ccc3c12,1,valid
Cc1cnc(Nc2ccc(N(C)C3CCN(C)CC3)cc2)nc1-c1ccc(F)c(Cl)c1,1,valid
CCCOc1ccc2[nH]cc(C(CN)C(=O)OC)c2c1,0,valid
O=C(CN1CCN(Cc2ccccc2)CC1)Nc1ccc(Cl)cn1,0,valid
CC(C)(C)C1CCC(OCC(O)CN2CCN(c3ccccn3)CC2)CC1,1,valid
O=C(NCCCN1CCN(c2ccccc2)CC1)c1ccc2c(c1)Cc1ccccc1-2,1,valid
Clc1ccc2c(NCCN3CCN(c4ccccc4)CC3)ccnc2c1,1,valid
COc1cc2c3c(c1O)C1(C=C(Br)C(O)C(Br)=C1)CC3N(C)CC2,1,valid
Cc1cc(N)nc(CC2CNCC2NCCNCCc2cccc(F)c2)c1,1,valid
CC1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1cccc(-n2cnnc2)c1,0,valid
CCCN(CCC1CCC(NS(=O)(=O)c2ccccc2Cl)CC1)C1CCc2nc(N)sc2C1,1,valid
COc1ccc2c(c1)CCN1CCCc3ccc(OC)cc3C21,1,valid
CN(Cc1ccccc1)C1COC2(CCN(Cc3nccs3)CC2)C1,1,valid
Oc1c(F)cccc1OC(c1ccccc1)C1CCNCC1,0,valid
COc1cc2ncc(C#N)c(NC3CC3c3ccccc3)c2cc1OCc1ccccc1,0,valid
CN1C2CCC1C(c1cc(-c3ccccc3)no1)C(c1ccc(Cl)cc1)C2,1,valid
Clc1cccc(N2CCN(Cc3c[nH]c4ccccc34)CC2)c1Cl,1,valid
COc1ccccc1N(C)C(=O)C(C)C1(O)CCN(CCc2ccccc2Cl)CC1,0,valid
COc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccccc2)CCO1,1,valid
COCCC1CNCCN1c1ccc2[nH]ncc2c1,0,valid
Cn1ccnc1CNCCS(=O)(=O)c1cccc(Nc2ccc(-c3cccc(F)c3)cn2)c1,0,valid
CCS(=O)(=O)N1CC2(C1)C(c1ccccc1)C(CO)N2Cc1ccc(F)cc1,0,valid
c1ccc(OC2COC3(CCN(CC4CC4)CC3)C2)nc1,1,valid
Clc1ccc(N2CCN(CCCc3ccccc3)CC2)cc1,1,valid
COc1cc(Nc2c(C#N)cnc3cc(C#Cc4ccc(CN5CCN(C)CC5)cn4)c(OC)cc23)c(Cl)cc1Cl,0,valid
COc1ccc(N2CCN(CCCn3c(=O)oc4ncccc43)CC2)cc1,0,valid
CCCS(=O)(=O)NCc1ccc2c(c1)C(Cc1ccccc1)C(NCC)CC2,0,valid
CN(C)CCOc1cc(-c2cn[nH]c2)c(F)cc1NC(=O)C1Cc2ccccc2CN1C,0,valid
COc1ccc(S(=O)(=O)N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)c(OC)c1,0,valid
O=C(N1CCC(c2cn[nH]c2)C1)N1CCC2(CC2)c2ccccc21,0,valid
Cc1ncc(CN2CCC(N(C)Cc3noc(C4CC4)n3)C2)s1,0,valid
CCON=C(c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(Br)cncc3Br)CC2)CC1,0,valid
CN1CCN(Cc2ccc(NS(=O)(=O)c3ccc(F)c(Cl)c3)cc2)CC1,1,valid
O=C1COc2cc(CN3CCC(NC(=O)c4cc(=O)c5ccc(F)cc5o4)CC3)ccc2N1,0,valid
c1ccc2c(c1)CCC21CC1C[NH2+]C1CCN(C2CC2)C1,1,valid
CC(C)Cc1cn(-c2nc(C(=O)[O-])cs2)c2ccc(Cl)cc12,0,valid
Nc1cccc(CNCc2cccc(-c3ccc(-c4nc5ccccc5[nH]4)cc3)c2)c1,0,valid
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,1,valid
N#Cc1ccccc1CN1CCC(c2nccn2CC2CCC2)CC1,1,valid
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)C)CC1,0,valid
CC(C)(C)c1ccccc1N1CCN(CC(O)COCCOc2ccc(OC(F)(F)F)cc2)CC1,1,valid
c1cnc(-c2ccc(OCCCN3CCC(Cc4c[nH]cn4)CC3)cc2)nc1,1,valid
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCN(CC(N)=O)CC1,0,valid
C=Cn1ncc(CN2CC3CCCN3CC2Cc2ccccc2)c1C,0,valid
CCCC1CN(Cc2cccc(-c3ccncc3)c2)CCO1,1,valid
OC(CNCCSc1ccc(Cl)cc1)COc1ccccc1,1,valid
CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CCC(N)C4)n3)cc2)CC1,0,valid
Cc1cc(C=C2C(=O)Nc3ccc(F)c(F)c32)c2ccccc(OCCCN(C)C)c1-2,0,valid
O=C(NC(c1ccc(-c2ccccc2)cc1)c1cnccn1)C1CCN(CCCOc2ccccc2)CC1,0,valid
CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)cc2c1NC1CCCN(CCN(C)C)C1,1,valid
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3ccccc23)CC1,1,valid
O=C(NC1CCC(CCN2CCC(c3cccc4c3CCO4)CC2)CC1)c1ccc(-n2cccn2)cc1,1,valid
N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)C=Cc3cc(Br)cs3)CC1)CC2,1,valid
CC1C2Cc3ccc(O)cc3C1(c1ccccc1)CCN2CCCN(C)C,1,valid
CC1CCCN1CCCOc1ccc(C2=NNC(=O)CC2c2ccccn2)cc1,0,valid
COc1cccc(CNCCCNc2ccnc3cc(Oc4ccccc4)ccc23)c1O,0,valid
Cc1ccc(F)cc1-c1ccc2cc(NC(=O)c3ccc(F)cc3)ncc2c1,0,valid
Cc1ccc2c(c1)CN(C)CC2c1ccc(Cl)cc1,0,valid
COc1ccc2c(c1)CCN(CCc1ccccc1)C2,1,valid
OC(CN1CCN(C(c2ccccc2)c2ccccc2)CC1)Cn1cnc2c(-n3ccnc3)ncnc21,0,valid
O=C(NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1)c1ccc(Cl)cc1,1,valid
O=C(C=Cc1ccc(F)cc1)NC1CCC(CCN2CCc3ccccc3CC2)CC1,1,valid
CC(C)(C)c1ccc(Oc2ccc3nc(-c4ccc(OCCCN5CCC(N)C5)cc4)oc3c2)cc1,1,valid
OC1(c2ccc(C(F)(F)F)c(Cl)c2)CCN(C2c3ccccc3Sc3ccccc32)CC1,1,valid
O=C(C1CCC1)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,0,valid
Fc1cccc2nc(N3CCN(Cc4ccc5ccccc5c4)CC3)c3cccn3c12,0,valid
CN1CCN(c2ccc3c(n2)-c2ccccc2CCC3)CC1,1,valid
C=CCc1cc(CC(=O)OCC)ccc1C#CC1(O)CN2CCC1CC2,0,valid
O=C(CC(F)(F)F)NC1CCC(CCN2CCN(c3nccc4c3CCO4)CC2)CC1,1,valid
O=C(CCCN1CCN(c2cccc(Cl)c2)CC1)Nc1ccc(Cl)cc1Cl,0,valid
FC(F)(F)Oc1cccc(OC(CC2CNC2)c2ccc(Cl)c(Cl)c2)c1,1,valid
Cc1ccc2c(OCCN3CCC(Cc4cccc(-c5ccccc5)c4)CC3)cccc2n1,1,valid
CC(C)(C)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1,1,valid
COc1ccc(-c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)cc1CN1CCN(C)CC1,0,valid
COc1ccc2c(Cc3c(Cl)cncc3Cl)nnc(-n3ccnc3)c2c1,0,valid
O=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,1,valid
CNCc1cc(C(=O)N2CCCN(C3CC3)CC2)ccc1Oc1ccc(SC(F)(F)F)cc1,1,valid
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,valid
COc1cc2c(cc1OC)-c1c3c(cc4c1C(C2)N(C)CC4)OCO3,1,valid
Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(Cc2ccco2)CC1,0,valid
NCC1CCCc2cc(S(=O)(=O)c3cccc(F)c3)ccc21,0,valid
CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,0,valid
COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3cccc(C4CCN(CC(=O)N(C)C)CC4)c3)nc12,0,valid
COC(=O)C1C2CC3CCC1N3CC2=Cc1ccc(-c2ccccc2F)cc1,0,valid
COc1ccc2nccc(C(O)CN3CCC(NCc4ccc(OC)c(NC=O)c4)CC3)c2c1,0,valid
COCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2[nH]c1=O,0,valid
NCC1CCCN1Cc1cccc(-c2cccc(-c3nc4cc(F)ccc4[nH]3)c2)c1,1,valid
COc1ccc2ccoc2c1OCCNCC1COc2ccccc2O1,1,valid
CC(C)(O)CCC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,1,valid
COc1c2c3c(c4c1OCO4)-c1ccccc1C(O)C3N(C)CC2,1,valid
CNCc1cccc(-c2ccc3nc(-c4ccccc4)n(CC(=O)NCC4CC4)c(=O)c3c2)c1,0,valid
CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4C(=O)CN(C2)C13,0,valid
CN(C)CCNC(=O)C1CC(=O)N(c2ccc(F)c(Cl)c2)C1,0,valid
CCC12CCN(C)C(Cc3ccc(O)cc31)C2(C)OC(C)=O,0,valid
OC(COc1c(F)cc(Br)cc1F)CN1CCN(c2ccc(F)cc2)CC1,1,valid
CCNC1CC(c2ccc(Cl)c(Cl)c2)c2ccccc21,1,valid
O=C(C=Cc1ccccc1Cl)NC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,1,valid
O=C1c2ccccc2C(=O)N1CCN1CCN(c2cccc3c2OCCO3)CC1,1,valid
N#Cc1ccccc1CC(c1ccccc1)N1CCNCC1,0,valid
CC1NC(=O)COC12CCN(CCc1c[nH]c3ccccc13)CC2,1,valid
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0,valid
Nc1cccc2c1CC(N1CCC(c3ccccc3)CC1)C(O)C2,1,valid
CC(C)c1sc(N2CCN(C)CC2)nc1C(=O)Nc1ccc(F)cc1C(F)(F)F,0,valid
Nc1cnc(-c2ccc(C3CCC3)c(OCc3c(Cl)cccc3Cl)c2F)cn1,0,valid
CCCN1CCC(CNCc2cn(-c3ccc(F)cc3F)nc2-c2ccccc2C)CC1,1,valid
C=CCN1CCc2c(cc(O)c(O)c2Cl)C(c2cccc(C)c2)C1,1,valid
COc1ccccc1C(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,1,valid
O=C(O)CCC(=O)N1CCN(c2nc(-c3ccccc3)c3ccccc3n2)CC1,0,valid
COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C(C)C)CC4)ccc32)cc1,0,valid
O=C1C(=CN2CCN(Cc3ccccc3)CC2)Oc2ccccc21,0,valid
COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4,0,valid
CCN1CCC2(CC1)Oc1c(OC)cccc1C1CC(c3cccnc3)=NN12,0,valid
COc1ccc(N2CC=C(c3ccc(Br)cc3)C2=O)cc1OCCN1CCC(C)CC1,1,valid
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4cccn4)ccc2-3)cs1)COc1ccccc1,0,valid
CCC(=O)NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1,1,valid
N#Cc1nc(C(=O)NC2CCC3(O)C4Cc5ccc(O)c6c5C3(CCN4CC3CC3)C2O6)cc2ccccc12,0,valid
CN(CC(CCN1CCC(c2ccccc2)CC1)c1ccc(F)c(F)c1)S(=O)(=O)c1ccccc1,1,valid
CCN(CC)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,1,valid
CC(C)C(CN1CCC2(CC1)C(=O)NCN2c1ccccc1)NC(=O)c1cc2cc(F)ccc2[nH]1,1,valid
Cn1c(=O)c2c(ncn2CCN2CCC(C(c3ccccc3)c3ccccc3)CC2)n(C)c1=O,1,valid
CN1CCN(c2ccc(Nc3ncc4c(=O)c(C(N)=O)cn(-c5ccccc5)c4n3)cc2)CC1,0,valid
CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(C(C)(C)O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,0,valid
O=C1OC(Cn2ccnn2)CN1c1ccc(N2CCN(Cc3ccccc3[N+](=O)[O-])CC2)c(F)c1,0,valid
C#CCN1CCC2=C(C1)c1c(O)cc(C(C)CCc3ccc(F)cc3)cc1OC2(C)C,1,valid
OC(C=Cc1ccccc1C(F)(F)F)=NC1CCC(CN2CCC(c3c[nH]c4ccccc34)CC2)CC1,1,valid
Nc1scc(CN2CCN(c3cccc(Cl)c3)CC2)c1C(=O)c1ccc(Cl)cc1,1,valid
O=C1CC(c2ccccc2Cl)Cc2c1c(=O)c1cc(Cl)ccc1n2O,0,valid
Cc1ccsc1C(=O)N1CCC(O)C(N2CCC(C(=O)c3ccc(F)cc3)CC2)C1,0,valid
Cc1cncn1-c1cc(C(F)(F)F)ccc1-c1cccc2c1CCN(S(=O)(=O)Nc1ncc(F)s1)C2,0,valid
CC1CN(CC2CC2)CCN1C(=O)N1Cc2c(NC(=O)c3ccc(F)cc3F)n[nH]c2C1(C)C,0,valid
COc1cccc2c1C13CCN(C)C(C2)C1(O)CCC(=O)C3,0,valid
CCc1ncnc(-c2ccc(C(=O)N3CCN(C4CCC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,0,valid
COC(=O)c1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,0,valid
N#CC(Cc1ccc(-c2ccc(S(=O)(=O)N3CCC(F)(F)CC3)cc2)cc1F)NC(=O)C1NC2CCC1C2,0,valid
O=C(CN1CCN(c2ccccc2Cl)CC1)NC1CCCc2ccccc21,1,valid
CN1C2CCC1CC(OC(c1ccc(F)cc1)c1cccc(C(F)(F)F)c1)C2,1,valid
CN1CCc2c(c3cc(S(=O)(=O)O)ccc3n2C(=O)c2ccc(Cl)cc2)C1,0,valid
O=S(=O)(Nc1cscn1)c1cc(F)c(Oc2ccc(Cl)cc2-c2cn[nH]c2)cc1F,0,valid
Oc1cccc(C2NCCc3c2[nH]c2ccccc32)c1,0,valid
COC(=CC=Cc1cc2cc(Cl)c(Cl)cc2[nH]1)C(=O)NCCCN(C)CCN(C)c1ccccc1,0,valid
COc1c(O)c2c3c(c1OC)-c1ccccc1CC3NCC2,1,valid
CC1(Oc2ccc(F)cc2)CCN(Cc2ccccc2OC(F)F)C1,0,valid
COC(=O)c1cc2c3c(ccc2[nH]1)OCC(CN1CCC(n2c(O)nc4ccccc42)CC1)O3,1,valid
CC1(N)CN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4ccc(F)cc4F)c3c2F)C1,0,valid
CC1CN(Cc2ccc(N(C)C(=O)c3ccc(-c4cccc(F)c4)nc3)c(F)c2)CCN1,1,valid
COc1ccc2nccc(C(O)CN3CCC(NCc4ccc5c(n4)NCCC5)CC3)c2c1,1,valid
COc1ccccc1CC(=O)NCCC1CCN(CC2COc3ccccc3O2)CC1,1,valid
CN(C)CCc1cn(C)c2ccc3c(c12)CCCO3,1,valid
COc1cc(CC(C)N)c(OC)c(OC)c1OC,0,valid
COc1cccc(CNCCCNc2ccnc3cc(Cc4ccccc4)ccc23)c1O,0,valid
O=C(CN1CCN(Cc2ccccc2)CC1)Nc1ccc(Cl)cc1,0,valid
Oc1ccc2[nH]cc(C3=CCNCC3)c2c1,1,valid
Cc1ccc(Nc2ncccc2C(=O)NCC(O)CN2CCN(c3ccccc3OC(C)C)CC2)cc1,1,valid
NCCn1cc(S(=O)(=O)c2cccc(Cl)c2)c2cccnc21,1,valid
CN1CCC(NCCc2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CC4)n3)cc2)CC1,1,valid
CCN(CC)Cc1ccc(OC(=O)Cc2c[nH]c3ccccc23)cc1,0,valid
CN1CCC23CC(=O)CCC2C1Cc1cccc(O)c13,1,valid
COc1cccc(-c2n[nH]cc2CNC2CCN(C3CC3)CC2)c1,1,valid
CCOc1ccccc1CNC(=O)CN1C(=O)c2cccnc2Oc2ccc(Cl)cc21,0,valid
CSc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1,valid
Cc1ccccc1CC(=O)N1CCC(N2CCC(Cc3ccc(F)cc3)CC2)CC1,1,valid
Cc1cc(C2CCN(C(=O)C3CN(C(C)(C)C)CC3c3ccc(F)cc3F)CC2)n(-c2ccc(F)cc2)n1,0,valid
CCCN(CCC1CCC(NS(=O)(=O)c2ccc(Cl)cc2)CC1)C1CCc2nc(N)sc2C1,1,valid
CN1CC=C(c2ccccc2CF)CC1,0,valid
CCN1CCC(N2CCN(c3cc(-c4nc(C)no4)ccn3)CC2)CC1,1,valid
c1ccc(CN2CCC(n3nnc4cnc5[nH]ccc5c43)CC2)cc1,1,valid
CN(C)CCN(CCN(C)C)c1cccc(C(=O)N2CCc3ccc(OS(N)(=O)=O)cc3C2)c1,0,valid
CN(Cc1cc(Cl)ccc1C#N)C1CCN(Cc2ccccc2)CC1,1,valid
CCOC(=O)C1CCCN(Cc2n[nH]c3cccc(OCc4ccc(C(C)(C)C)cc4)c23)C1,0,valid
COCCN1CCN(C(=O)C(c2cccc(F)c2)N(C)C)CC1,0,valid
O=CN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,0,valid
NC1Cc2cc(O)c(O)cc2C(c2ccccc2)C1,1,valid
NCCCc1c[nH]c(-c2ccc(F)cc2)c1-c1ccncc1,0,valid
CCCOc1c(OC)cc2c3c1-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4,0,valid
CNC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,0,valid
CC1CCN(CCCOc2ccc3c(c2)N(Cc2ccc(F)cc2)C(=O)CC3)CC1,1,valid
CN(C)CC(=O)NCCc1c[nH]c2ccc3c(c12)CCNC3=O,1,valid
Nc1ccc(CCN2CCN(c3ccncc3)CC2)cc1,1,valid
CN(CC(CCN1CCC(c2ccccc2)CC1)c1cccs1)S(=O)(=O)c1ccccc1,1,valid
O=C(Cc1ccc(Oc2ccccc2)cc1)NC1CCN(Cc2ccc(Cl)c(Cl)c2)C1,1,valid
COc1cc2c(cc1O)C1Cc3cc(O)c(OC)cc3C(C2)N1C,1,valid
CC(=O)NCc1ccc(CN2CCN(c3ccncc3)CC2)cc1,0,valid
Cc1ccc(-c2cc(-c3c[nH]c4ccccc34)nc(N3CCN(C)CC3)n2)cc1,0,valid
COc1ccc2c(c1)C(=C1CCN(C)CC1)c1ccccc1C=C2,0,valid
COCCN1CCC(c2nc(-c3ccc4c(c3)CCC4=NO)c(-c3ccncc3)[nH]2)CC1,1,valid
CCCN(CCC)CC(O)c1cc2ccc(Br)cc2c2cc(Br)ccc12,1,valid
OCC1(Cc2ccc(F)cc2F)CCCN(CCCc2ccccc2)C1,1,valid
Cn1c(CN2CCC(c3cccc(Cl)c3)CC2)nc2ccccc21,1,valid
O=C1COC2(CCN(CC3CC3)CC2)CN1c1cncnc1,0,valid
CN(C)CCN1C(=O)c2cccc3c(N4CCSCC4)ccc(c23)C1=O,0,valid
Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)C=Cc4ccc(F)cc4)CC2)CC3)no1,1,valid
O=C(NCC1CCCO1)c1ccc2c(c1)N(Cc1ccc(F)cc1)CCS2,0,valid
CCCN(CCC1CCC(NC(=O)c2ccc(-n3cncn3)cc2)CC1)C1CCc2nc(N)sc2C1,0,valid
CC1CN(CCCc2ccccc2)C2CC(NC(=O)CCN3CCc4ccc(O)cc4C3)CC1(c1cccc(O)c1)C2,0,valid
COc1cc(N)c(Cl)cc1C(=O)NCCN1CCN(c2ccccc2OC)CC1,1,valid
COc1cc2c(cc1OC)-c1[nH]nc(-c3ccccc3)c1C2,0,valid
CCOC(=O)N1CCN(CC2=Cc3c(Cl)ccc(OC)c3CC2)CC1,1,valid
COc1ccccc1N1CCN(CCN2C(=O)CC(c3ccccc3)CC2=O)CC1,1,valid
Cc1cc(C(=O)NC2CCN(Cc3ccc(OCCCN(C)C)cc3)C2)ccc1Cl,1,valid
CN1CCC(n2ccc3cc(NC(=N)c4cccs4)ccc32)CC1,1,valid
Nc1nc2cc3c(cc2s1)CCN(Cc1ccccc1)CC3,1,valid
O=C(NC1CCC(CCN2CCN(c3nccc4c3CCO4)CC2)CC1)C1CCCO1,1,valid
C[N+](C)(C)c1ccc2[nH]c3c(c2c1)CC1(O)C2Cc4ccc(O)c5c4C1(CCN2CC1CC1)C3O5,1,valid
CN(C)CCCN1CCC(O)(c2ccccc2)C(C(=O)c2ccccc2)C1,0,valid
CCc1c(C(=O)NCCc2ccc3c(c2)OCO3)[nH]c2ccc(Cl)cc12,0,valid
O=C(N1CCN(Cc2ccc3ccccc3c2)CC1)n1nnc2ccccc21,0,valid
Cc1ccccc1N1CCN(C2CCCN(C(=O)c3ccccn3)C2)CC1,1,valid
CCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(SC)ccc2C1O3,0,valid
O=C(OC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5)c1ccccn1,0,valid
COc1cccc2[nH]cc(CCN(C)C)c12,1,valid
Cc1ccccc1C1CCN(C2CCC(NC(=O)c3cc(-c4ccccc4)oc3C)CC2)CC1,1,valid
N#Cc1cccc(C(=O)N2CCOC(CCN3CCC(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)c1,1,valid
CN1CCC23c4c5ccc(O)c4OC2c2ncc(-c4ccc(Cl)cc4)cc2CC3(OCC=Cc2ccccc2)C1C5,0,valid
CCNC(C)c1ccc(N2CCC(NS(=O)(=O)c3ccc4cc(Cl)ccc4c3)C2=O)c(F)c1,0,valid
O=C(c1ccco1)N1CCN(C(=O)c2ccc(C[S+]([O-])c3ccc(F)cc3)o2)CC1,0,valid
COc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)cc1N1CCNCC1,0,valid
CN1C2CCC1CC(NC(=O)c1ccc3occc3c1)C2,1,valid
CNc1ccccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,0,valid
COc1ccc(Cl)cc1S(=O)(=O)Nc1ccc2[nH]cc(CC3CCCN3C)c2c1,1,valid
O=C(Cc1noc2ccccc12)NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1,1,valid
CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#Cc1ccccc1,0,valid
O=C(NCC12CCC3(O1)C1Cc4ccc(O)cc4C3(CCN1CC1CC1)C2)c1cccc(F)c1,1,valid
CC(C)C(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CC2CCC1c1ccccc12,0,valid
Clc1ccc(CN2CCN(c3nc4ccsc4n4cccc34)CC2)cc1Cl,1,valid
Cc1cccc(C2CCCN(Cc3ccncc3)C2)n1,0,valid
